OrderLineID,TransactionID,ProductID,Quantity,UnitPrice,Discount,LineTotal
"OL-548","TRN-9219","C303","3","60","","180"
"OL-549","TRN-9219"," C302 ","2","50","0","100"
"OL-550","TRN-9220","P202","1","65","","55.25"
"","#N/A","P102","1","80","0.15","68"
"OL-552","TRN-9221","P102","1","80","0.1","72"
"OL-553"," TRN-9221 ","P103","3","95","","256.5"
"OL-554","TRN-9221","C303","1","60","0.1","54"
"OL-554","TRN-9221","C303","1","60","0.1","54"
"OL-556","","C303","1","60","","54"
"OL-556","TRN-9223","C303","1","60","0.1","54"
"OL-558"," TRN-9224 ","C301","3","55","0.15","140.25"
"OL-559","TRN-9224"," C304 ","3","","0.15","147.9"
"","TRN-9224","C304","3","","0.15","147.9"
"OL-561","TRN-9225","P202","2","","0","130"
" OL-562 ","TRN-9225","C304","","","0","174"
"OL-563","TRN-9225","P202","1","65","0","65"
"OL-564","TRN-9226","P201","3","70","0","210"
"OL-565","TRN-9226"," P203 ","2","68","0","136"
"","TRN-9226","P103","3","95","0","285"
"OL-566","TRN-9226","P103","3","95","0","285"
"OL-568","TRN-9227","P202","1","65","0.05","61.75"
"OL-568","TRN-9227","P202","1","65","0.05","61.75"
"OL-570"," TRN-9227 ","P201","1","","0.05","66.5"
"OL-570","TRN-9227","P201","1","70","0.05","66.5"
"OL-571","TRN-9227","P201","2","70","0.05","133"
"OL-573","TRN-9228","C302","","","","100"
"#N/A","TRN-9228","P103","1","95","0","95"
"OL-575"," TRN-9228 ","P103","2","95","0","190"
"OL-576","TRN-9229","C303","","60","","171"
"OL-577","TRN-9230","","","50","0.1","135"
"OL-578","","C301","2","","0.1","99"
"OL-579"," TRN-9230 ","P103","3","","0.1","256.5"
" OL-580 ","TRN-9230","P202","2","65","0.1","117"
"OL-581","TRN-9231","P202","2","65","0",""
"OL-581","TRN-9231","P202","2","65","0","130"
"OL-582","TRN-9231","P103","2","95","0","190"
" OL-584 ","","C303","","60","0.1",""
"OL-585","","","2","68","",""
"OL-585","TRN-9233","P203","2","68","0.15","115.6"
"OL-587","","C304","3","58","0.15","147.9"
"OL-588","TRN-9235"," P203 ","2","68","0.05",""
"","TRN-9235","P202","3","65","0.05",""
"","TRN-9235","C302","3","","0.05","142.5"
"OL-591","TRN-9236","","2","","0","116"
" OL-592 ","","","","68","0","68"
"","TRN-9237"," C302 ","2","50","0","100"
"OL-594","TRN-9237","P203","","68","0","204"
"#N/A","TRN-9238","","2","80","0","160"
"OL-596","TRN-9238","C303","1","60","0","60"
""," TRN-9239 ","","1","65","0.1","58.5"
" OL-598 ","TRN-9240"," C304 ","3","58","0","174"
"OL-599","TRN-9240","C302","3","50","0",""
"OL-600","TRN-9240","P201","1","70","0","70"
" OL-601 ","TRN-9240"," C302 ","1","50","0","50"
"#N/A"," TRN-9241 ","P103","1","95","0","95"
"OL-603","TRN-9242","P101","3","","0","255"
"OL-604","TRN-9242","#N/A","1","70","0","70"
" OL-605 ","TRN-9243","C304","2","58","","98.6"
"OL-605","TRN-9243","C304","2","58","0.15","98.6"
"OL-607","TRN-9244","P202","3","65","0","195"
"OL-608","TRN-9244","P102","2","80","0","160"
" OL-609 ","","P201","2","70","0","140"
" OL-610 ","TRN-9245","P202","2","65","0","130"
"OL-610","TRN-9245","P202","2","65","0","130"
"OL-611","TRN-9245","P101","2","85","0","170"
"OL-613","TRN-9246","P201","2","70","0.15",""
"OL-613","TRN-9246","P201","2","70","0.15","119"
" OL-615 ","TRN-9246","P201","1","70","0.15","59.5"
" OL-616 ","TRN-9247"," C301 ","2","55","0.05","104.5"
"OL-617","","P201","2","70","0.05","133"
" OL-618 ","TRN-9248","P203","","68","0","204"
"OL-619","TRN-9248","","","95","0","190"
"OL-620","#N/A","P102","1","","0",""
"OL-620","TRN-9248","P102","1","80","0","80"
"OL-622","","C301","3","55","0","165"
"OL-623","TRN-9250","P202","2","65","0","130"
" OL-624 ","TRN-9250","C303","","60","0","60"
"OL-625","","","2","55","0",""
"OL-626","TRN-9251","C301","3","55","0","165"
"OL-627"," TRN-9251 ","#N/A","1","68","0","68"
"OL-628","TRN-9251","C304","2","58","0","116"
""," TRN-9252 "," C303 ","3","60","0.05","171"
"OL-630","TRN-9252","P102","3","80","","228"
"OL-630","TRN-9252","P102","3","80","0.05","228"
"OL-632","TRN-9253","C303","3","","0","180"
"OL-633","","C302","1","50","0","50"
" OL-634 ","TRN-9253","P102","2","80","0","160"
"OL-635","TRN-9254","C301","2","","0","110"
"","TRN-9254","P203","1","68","0","68"
"OL-637","TRN-9255","C304","","58","0.1","104.4"
"OL-638","TRN-9255","P202","2","65","0.1","117"
"OL-639","TRN-9255","P103","3","95","0.1","256.5"
"OL-640","TRN-9256","P201","1","","0.15","59.5"
"","TRN-9257","P201","3","70","0","210"
"OL-642","TRN-9257","","1","85","0","85"
"OL-643","TRN-9257","P203","1","68","0","68"
"OL-643","TRN-9257","P203","1","68","0","68"
"OL-645","TRN-9258"," P102 ","3","80","0","240"
"OL-646","#N/A","P102","2","80","0","160"
" OL-647 "," TRN-9258 ","C302","1","50","","50"
"OL-648"," TRN-9259 ","P103","3","95","0.1","256.5"
"OL-648","TRN-9259","P103","3","95","0.1","256.5"
"OL-650","#N/A","","2","55","0","110"
"OL-650","TRN-9260","C301","2","55","0","110"
"OL-652","TRN-9261","C304","3","58","0","174"
"OL-653","TRN-9261","P103","1","95","0","95"
" OL-654 ","TRN-9261","P203","1","68","0","68"
"OL-655","TRN-9261","P101","1","85","0","85"
"OL-656","TRN-9262"," P103 ","2","95","0","190"
"OL-657","TRN-9262","C304","1","58","0","58"
"OL-658","TRN-9263","P203","1","68","0",""
"OL-659","TRN-9264","","3","55","","140.25"
"OL-660","TRN-9264","P102","2","80","0.15","136"
" OL-661 ","TRN-9264"," P103 ","3","95","0.15",""
"OL-662","","P201","1","70","0","70"
"OL-663","TRN-9265","","2","60","","120"
"OL-664","TRN-9265","C304","3","58","0","174"
"OL-665","","C301","1","55","0.1","49.5"
"OL-665","TRN-9266","C301","1","55","0.1","49.5"
"#N/A","","C301","3","55","0",""
"OL-667","TRN-9267","C301","3","55","0","165"
"OL-669","TRN-9267","P101","2","85","0","170"
" OL-670 ","TRN-9268","C301","1","","0","55"
"OL-671","","C302","1","50","0","50"
"OL-672"," TRN-9268 ","P103","1","95","0","95"
"OL-673","TRN-9269","C302","1","50","0","50"
"OL-674","TRN-9269","C301","1","55","0","55"
"OL-675","TRN-9269","P103","1","95","0",""
"OL-676","TRN-9269","P203","1","68","0","68"
"OL-677","","P201","3","70","0","210"
"OL-678","TRN-9270","C302","","50","0","50"
"OL-679","TRN-9270","P103","2","95","0","190"
"OL-680","TRN-9271","P101","","85","0","170"
"OL-681","TRN-9271","C301","3","55","0","165"
"OL-682","TRN-9271","","1","95","0","95"
"OL-682","TRN-9271","P103","1","95","0","95"
"OL-684","TRN-9272","P103","3","95","0","285"
"OL-685","TRN-9273","#N/A","1","95","0","95"
"OL-686","TRN-9274","C301","1","55","0","55"
"OL-687","TRN-9274","P103","3","95","0","285"
"OL-688","TRN-9274","#N/A","3","65","0","195"
"OL-689","TRN-9274","P102","","80","0","80"
"OL-690","TRN-9275","P102","1","80","0","80"
"OL-691"," TRN-9275 ","C304","1","","0","58"
"OL-692","TRN-9276","P103","3","95","0","285"
"OL-693","TRN-9276"," P102 ","1","","0","80"
""," TRN-9276 ","P201","1","70","0",""
" OL-695 ","TRN-9276","P201","1","70","0","70"
"OL-695","TRN-9276","P201","1","70","0","70"
"OL-696","TRN-9277","C304","3","58","0.15","147.9"
"OL-698","TRN-9278","P103","2","95","0","190"
"OL-699","TRN-9279","P203","1","68","0","68"
" OL-700 ","TRN-9279","P201","3","70","0","210"
"OL-701","TRN-9279","","2","","0","110"
"OL-701","TRN-9279","C301","2","55","0","110"
"OL-703","TRN-9281","","2","58","","116"
"OL-704","TRN-9282","P202","3","65","0","195"
"OL-705","TRN-9282"," P102 ","2","80","0","160"
"OL-706","TRN-9282","P201","2","70","0","140"
"OL-707","","","1","70","0","70"
"OL-708","TRN-9283","C301","3","","0","165"
"OL-709",""," P103 ","1","95","","95"
"#N/A","TRN-9284","","3","65","0","195"
"OL-711","TRN-9285","P101","","85","0","170"
"OL-712"," TRN-9286 ","","","85","","80.75"
"OL-713","TRN-9286","C304","2","58","0.05","110.2"
"OL-713","TRN-9286","C304","2","58","0.05","110.2"
"OL-714","TRN-9286","C301","1","55","0.05","52.25"
"OL-716","TRN-9287","P201","1","70","0","70"
"","TRN-9287","P102","3","80","0","240"
"OL-718","TRN-9287","C304","1","58","0","58"
"OL-719"," TRN-9288 ","C303","1","60","0",""
"OL-720","TRN-9288","C303","2","60","","120"
"#N/A","#N/A","C303","2","60","0.05","114"
" OL-722 ","TRN-9289","P102","2","80","","152"
"OL-722","TRN-9289","P102","2","80","0.05","152"
" OL-724 "," TRN-9290 ","C303","3","60","0","180"
"OL-725"," TRN-9290 "," P103 ","3","","",""
"OL-726","TRN-9290","P103","2","95","0","190"
"OL-727","TRN-9290","P203","3","68","0",""
"OL-728","TRN-9291","#N/A","2","70","0","140"
"OL-729","TRN-9291","#N/A","3","95","0","285"
"OL-730"," TRN-9291 ","P203","2","68","0",""
"OL-730","TRN-9291","P203","2","68","0","136"
"#N/A","TRN-9292"," P202 ","1","65","0.05","61.75"
"OL-733","","C304","3","58","0.05","165.3"
" OL-734 ","TRN-9292","P201","3","70","0.05","199.5"
"OL-735","TRN-9293","P202","1","65","0.05","61.75"
"#N/A","TRN-9293","","1","68","0.05",""
"OL-737","TRN-9293","C301","1","55","0.05","52.25"
"OL-738"," TRN-9294 ","P201","2","70","0","140"
"OL-739"," TRN-9294 "," C304 ","3","58","0","174"
" OL-740 ","TRN-9294","P202","","65","0",""
"OL-741","","P201","3","70","0","210"
"OL-742","TRN-9295","P201","3","70","","199.5"
"OL-743","TRN-9295","C304","2","","0.05","110.2"
"OL-744","TRN-9296","C302","2","50","0","100"
"OL-745","","P101","2","85","","170"
"OL-746","TRN-9296","","3","58","0","174"
" OL-747 ","TRN-9296","C302","2","50","0","100"
"","#N/A","P203","1","68","0","68"
"OL-749","TRN-9297","","2","65","0","130"
"OL-750","TRN-9298"," C303 ","","60","0","60"
"OL-750","TRN-9298","C303","1","60","0","60"
"OL-751","TRN-9298","C302","2","50","0","100"
"OL-753","TRN-9298","C303","1","60","0",""
"OL-754","TRN-9299","P203","1","68","0.1","61.2"
"OL-755","TRN-9300","P101","1","85","0.15","72.25"
"OL-756","TRN-9300","P202","3","65","0.15","165.75"
"OL-757","TRN-9300","C301","1","55","","46.75"
"OL-758","TRN-9301","P202","1","65","0","65"
"OL-758","TRN-9301","P202","1","65","0","65"
"OL-760","TRN-9302","C302","1","50","0","50"
"OL-761","TRN-9302","P202","1","65","0","65"
"OL-761","TRN-9302","P202","1","65","0","65"
" OL-763 ","TRN-9303"," P102 ","2","","0","160"
"OL-764","#N/A","P202","1","65","0.1","58.5"
"OL-765"," TRN-9304 ","C302","2","","0.1","90"
" OL-766 ","TRN-9305","P101","1","85","0.1",""
"OL-767","TRN-9305","P103","3","95","0.1","256.5"
"OL-768","TRN-9305","C304","3","58","0.1","156.6"
"OL-768","TRN-9305","C304","3","58","0.1","156.6"
"OL-769","TRN-9306","C304","2","58","0","116"
"OL-770","TRN-9307","C303","2","60","0","120"
"OL-771","TRN-9308","C301","3","55","0","165"
"OL-772","TRN-9308","P101","1","85","0","85"
"OL-774","TRN-9309","C303","1","60","0.05","57"
"OL-775"," TRN-9309 ","C304","","58","0.05","55.1"
" OL-776 ","TRN-9309","P203","2","68","0.05","129.2"
"OL-777","TRN-9310","P203","2","68","0","136"
"OL-777","TRN-9310","P203","2","68","0","136"
"OL-778","TRN-9310","C301","2","55","0","110"
"OL-779","TRN-9310","C304","1","58","0","58"
"OL-781","TRN-9311","#N/A","3","","0.05","199.5"
" OL-782 ","TRN-9311","C303","1","60","0.05","57"
"OL-783","TRN-9311","#N/A","3","60","0.05","171"
"OL-784","TRN-9312","C304","2","58","0","116"
"OL-785","TRN-9312","C302","","50","","50"
"OL-786","#N/A","P103","1","","0","95"
"OL-787","TRN-9313","C302","2","50","0",""
"#N/A","TRN-9314","P102","2","80","0.15","136"
"OL-789"," TRN-9315 "," P103 ","3","95","0","285"
"","TRN-9315","P203","3","68","0","204"
"OL-790","TRN-9315","P203","3","68","0","204"
"OL-792","TRN-9315","P102","2","80","0","160"
"OL-792","TRN-9315","P102","2","80","0","160"
""," TRN-9316 ","P203","3","68","0","204"
"OL-795","TRN-9316","P203","","68","0","204"
"OL-796"," TRN-9317 ","P203","2","68","0","136"
"OL-797"," TRN-9318 ","C302","3","50","0.1","135"
"#N/A"," TRN-9319 ","P102","3","80","","228"
"OL-798","TRN-9319","P102","3","80","0.05","228"
"OL-800","TRN-9320","P102","3","","0","240"
"OL-801","TRN-9320","","1","58","0",""
" OL-802 ","TRN-9320","C304","3","58","0","174"
"#N/A","TRN-9321","#N/A","1","50","0","50"
"OL-804","TRN-9321","P203","2","68","0","136"
"OL-804","TRN-9321","P203","2","68","0","136"
"OL-806","TRN-9321"," C303 ","2","60","0",""
"","TRN-9322","P203","1","68","0.15","57.8"
"OL-807","TRN-9322","P203","1","68","0.15","57.8"
"OL-809"," TRN-9322 ","C303","1","60","0.15","51"
"OL-810","TRN-9323","P103","3","95","0","285"
"OL-811","TRN-9323","C302","1","50","0","50"
"OL-812","TRN-9323","P102","2","80","0","160"
"OL-813","TRN-9323","P201","1","70","0","70"
"OL-814"," TRN-9324 ","P202","2","65","0.15","110.5"
"OL-815","TRN-9324","P101","3","85","0.15","216.75"
" OL-816 ","TRN-9324","","1","60","0.15","51"
"OL-817","TRN-9325"," C301 ","3","55","0","165"
"","TRN-9325","C302","","","0","150"
"","TRN-9326","P103","3","95","0","285"
" OL-820 ","TRN-9326","","3","58","0","174"
"OL-821","TRN-9326","C301","3","55","0","165"
"OL-822","TRN-9327","#N/A","3","65","0.15","165.75"
"OL-823","TRN-9327","","2","80","0.15","136"
"OL-824","TRN-9327","C304","1","58","0.15","49.3"
"OL-824","TRN-9327","C304","1","58","0.15","49.3"
"OL-826","TRN-9328","P102","2","80","0.15","136"
"","TRN-9329","C301","3","55","0","165"
" OL-828 "," TRN-9330 ","C301","1","55","0.15",""
"OL-828","TRN-9330","C301","1","55","0.15","46.75"
"OL-830","TRN-9331","C303","3","60","0.1","162"
"OL-831","TRN-9331","C304","1","58","0.1","52.2"
"OL-831","TRN-9331","C304","1","58","0.1","52.2"
"OL-833","TRN-9331","C301","1","","0.1","49.5"
"OL-834","TRN-9332","P202","3","65","0.15","165.75"
"OL-835","TRN-9332","P101","1","85","0.15","72.25"
"OL-836","TRN-9332","P103","","95","0.15","161.5"
"OL-837","TRN-9333","P201","1","70","0","70"
"OL-838","TRN-9333","C301","1","55","0","55"
" OL-839 ",""," P203 ","3","68","0","204"
"OL-840","TRN-9333","C304","","","","174"
"OL-841","TRN-9334","","2","","0","110"
"OL-842","TRN-9334","","3","","0","150"
"OL-843","TRN-9335","C302","3","50","0","150"
"OL-844","TRN-9336","C304","1","58","0.1","52.2"
"OL-845","","P102","3","80","0.1","216"
" OL-846 ","TRN-9336","P203","1","68","","61.2"
"OL-847","","P202","2","65","0",""
"OL-847","TRN-9337","P202","2","65","0","130"
"OL-849","TRN-9338","P201","3","70","0","210"
" OL-850 ","TRN-9339","P203","1","68","0","68"
"OL-851","TRN-9340","C303","1","60","0","60"
"OL-852","TRN-9340","C303","3","60","0","180"
"OL-853","TRN-9340","C303","3","60","0","180"
"OL-854","TRN-9340","P203","1","68","0","68"
" OL-855 ","TRN-9341","C304","2","58","0","116"
"OL-856","TRN-9341","C302","1","50","0","50"
"OL-856","TRN-9341","C302","1","50","0","50"
"OL-857","TRN-9341","C303","3","60","0","180"
"OL-859","TRN-9343","","2","85","0","170"
"OL-859","TRN-9343","P101","2","85","0","170"
"OL-860","TRN-9343","P202","2","65","0","130"
"OL-862","TRN-9343"," P102 ","2","80","0","160"
" OL-863 ","TRN-9344","P101","2","85","0","170"
"","TRN-9344","","2","55","","110"
"OL-864","TRN-9344","C301","2","55","0","110"
" OL-866 ","","P203","2","68","0.1","122.4"
" OL-867 ","TRN-9346","P201","1","","0.1","63"
"OL-868"," TRN-9346 ","P203","2","68","0.1","122.4"
"OL-869","TRN-9347","#N/A","2","60","0","120"
"OL-870"," TRN-9347 ","P201","1","70","0","70"
"OL-871","#N/A","P102","2","80","0","160"
" OL-872 ","","C304","1","58","0","58"
"OL-873","TRN-9349","C303","3","60","","180"
"OL-873","TRN-9349","C303","3","60","0","180"
"","TRN-9350","P203","1","68","0.05","64.6"
" OL-876 ","TRN-9350","#N/A","","68","0.05","129.2"
"OL-877","TRN-9350","P101","","85","0.05","161.5"
" OL-878 ","TRN-9351","P201","","","0","140"
"OL-879","TRN-9351","P203","1","68","0","68"
"OL-880","TRN-9351"," P203 ","1","68","","68"
" OL-881 ","TRN-9351","P202","","65","0","195"
"OL-881","TRN-9351","P202","3","65","0","195"
"OL-883","TRN-9352","P103","1","95","0.05","90.25"
"","TRN-9353","C302","3","","",""
"OL-885","TRN-9353"," P102 ","1","80","0.05","76"
"OL-885","TRN-9353","P102","1","80","0.05","76"
"OL-886","TRN-9354","P103","3","95","0","285"
"OL-887","TRN-9355","P202","3","65","0.05","185.25"
"","TRN-9355","P101","3","85","0.05",""
"","TRN-9356","P101","2","85","0","170"
"OL-891","TRN-9356","P201","3","70","0","210"
"OL-892","TRN-9356","P101","1","85","0",""
"OL-893","TRN-9357","C304","1","58","","58"
"","TRN-9357","P101","1","85","0","85"
"OL-895","TRN-9357","C301","3","55","0",""
"OL-896","","P103","1","95","0","95"
"OL-896","TRN-9357","P103","1","95","0","95"
"OL-898","TRN-9358","P102","3","80","0.15","204"
"OL-898","TRN-9358","P102","3","80","0.15","204"
"OL-900"," TRN-9359 ","C304","3","58","0","174"
"OL-901","#N/A","#N/A","3","68","0","204"
"OL-902"," TRN-9359 ","P101","3","85","0","255"
"OL-903","TRN-9360","C304","2","58","0","116"
"OL-903","TRN-9360","C304","2","58","0","116"
"OL-905"," TRN-9360 ","C302","1","50","0","50"
"OL-906","TRN-9361","C301","3","55","0","165"
"OL-907","TRN-9361","C303","1","60","","60"
" OL-908 ","","","","50","0","50"
"OL-908","TRN-9361","C302","1","50","0","50"
"OL-910","TRN-9362","P203","2","","0","136"
"OL-911","TRN-9362","C302","2","","","100"
"OL-912","TRN-9363","","3","68","","204"
" OL-913 "," TRN-9363 ","C304","3","58","0","174"
"OL-914"," TRN-9364 ","C301","3","55","0","165"
"OL-915","TRN-9364","P102","1","80","0","80"
"OL-915","TRN-9364","P102","1","80","0","80"
" OL-917 ","TRN-9366","P103","3","","0","285"
"OL-917","TRN-9366","P103","3","95","0","285"
"OL-919","TRN-9366","C302","1","50","0","50"
"OL-919","TRN-9366","C302","1","50","0","50"
"OL-920","TRN-9366","P103","1","95","0","95"
" OL-922 ","TRN-9367"," C301 ","1","55","0","55"
"OL-923"," TRN-9368 "," P101 ","1","85","0","85"
"OL-924","TRN-9368","P203","1","68","0",""
"OL-925","TRN-9368","P201","3","70","0","210"
"OL-926","#N/A","P202","3","65","0","195"
"OL-927","TRN-9370","P102","3","","0",""
"OL-928","TRN-9370"," P202 ","2","65","0","130"
"OL-929","TRN-9370","P202","2","65","0","130"
"OL-930","TRN-9370"," P102 ","2","80","0","160"
"#N/A","TRN-9371","P201","1","70","0.1",""
"OL-932","TRN-9372","","2","60","0","120"
"OL-933","TRN-9372","P203","2","68","0","136"
"OL-934","TRN-9373","P101","2","85","0",""
"OL-935","TRN-9373","P101","2","85","0",""
"OL-936","TRN-9373","P202","3","65","0","195"
"OL-937","TRN-9373","P202","","65","0","130"
" OL-938 ","TRN-9374","C304","1","58","0","58"
"OL-938","TRN-9374","C304","1","58","0","58"
"OL-939","TRN-9374","P202","3","65","0","195"
" OL-941 ","TRN-9375","C301","2","","0","110"
"OL-942","TRN-9376","C303","1","60","0","60"
"OL-943"," TRN-9377 ","P102","2","","0","160"
"","TRN-9378","P203","","68","","68"
"OL-945","TRN-9378","P102","","","0","160"
"OL-946","TRN-9378","P203","1","68","0","68"
"OL-946","TRN-9378","P203","1","68","0","68"
"OL-948","TRN-9379","P202","2","","0","130"
"OL-949","TRN-9380","P201","3","70","0","210"
"OL-950","TRN-9381","P101","","85","0.15","144.5"
"OL-951","TRN-9382","P103","3","95","0.05","270.75"
"OL-952","TRN-9383","","3","","0","195"
"OL-953","TRN-9383"," C303 ","2","60","0","120"
"OL-953","TRN-9383","C303","2","60","0","120"
"OL-955","TRN-9384","P102","1","","0","80"
" OL-956 "," TRN-9385 ","P102","1","","0.1","72"
"OL-957","TRN-9386","P203","2","","0","136"
"OL-958","TRN-9386","P203","1","68","",""
"OL-958","TRN-9386","P203","1","68","0","68"
"OL-960","TRN-9386","C301","3","","0","165"
"OL-961","TRN-9387","C301","3","55","0.05","156.75"
"OL-962","TRN-9388","P203","2","68","0","136"
"OL-963","TRN-9388","P202","2","65","0","130"
"OL-964","TRN-9388"," P202 ","3","65","0",""
"OL-965","TRN-9388","#N/A","","58","0","174"
" OL-966 "," TRN-9389 ","P103","1","95","0","95"
" OL-967 ","TRN-9389","C302","1","50","0","50"
"","TRN-9390","P101","2","85","0","170"
"","TRN-9390","C303","2","60","0","120"
" OL-970 ","TRN-9390","C301","2","55","","110"
"OL-971","TRN-9390","P101","2","85","0","170"
"OL-972","TRN-9391","C304","1","","0.15",""
"OL-972","TRN-9391","C304","1","58","0.15","49.3"
"OL-974","TRN-9391","C303","2","60","0.15","102"
"OL-975","TRN-9391","C302","1","50","0.15","42.5"
"OL-976","TRN-9392","C304","3","58","0.05","165.3"
"","#N/A","C303","3","60","0.05","171"
"OL-978","TRN-9392","P203","1","68","0.05","64.6"
"OL-978","TRN-9392","P203","1","68","0.05","64.6"
"OL-980","","","1","95","0","95"
"OL-981","TRN-9393","P203","3","68","0","204"
"OL-982","TRN-9393","P103","3","","","285"
" OL-983 ","TRN-9394","","3","50","","127.5"
"OL-984"," TRN-9394 ","#N/A","1","95","0.15","80.75"
"","TRN-9394"," C301 ","2","55","","93.5"
" OL-986 ","TRN-9394","P102","1","80","0.15","68"
"OL-987"," TRN-9395 "," P201 ","1","70","0.15","59.5"
"#N/A"," TRN-9395 ","P203","3","68","","173.4"
"OL-988","TRN-9395","P203","3","68","0.15","173.4"
"OL-990","TRN-9395"," P203 ","2","","0.15","115.6"
"OL-991","","","3","95","0.1",""
"OL-992","TRN-9397"," C303 ","2","60","0","120"
" OL-993 ","TRN-9397","C303","2","60","0","120"
"OL-994","TRN-9397","P202","2","65","0","130"
"OL-995","TRN-9398"," P103 ","3","","","242.25"
