transaction_id,date,customer_id,store_id,payment_method,total_amount
TRN-10683, 2024-12-15 ,CUST-1362,STO-03, Debit Card ,72
TRN-10683,12/15/2024,CUST-1362,STO-03,Debit Card,72
TRN-10685,3/2/2025,CUST-1238,STO-01,Credit Card,618
TRN-10686,11/19/2023,,STO-03, Cash ,600
TRN-10687, 2023-11-09 ,CUST-1033,STO-04, Mobile Payment ,232
TRN-10688,12/17/2025,CUST-1167,STO-04, Debit Card ,531.05
,7/16/2024, CUST-1078 ,#N/A,Debit Card,136
TRN-10690,10/9/2023,CUST-1142,STO-03,Debit Card,433
TRN-10691, 2024-08-14 ,,,Mobile Payment,130.5
TRN-10692,6/13/2022,,STO-02,Mobile Payment,268
TRN-10693,,CUST-1002,#N/A,Cash,490
TRN-10694,5/16/2024,CUST-1094,STO-01,Mobile Payment,220
TRN-10695,1/7/2022,CUST-1072,STO-03,Credit Card,415
 TRN-10696 ,,CUST-1285,STO-04,Credit Card,399
TRN-10697,,CUST-1369,STO-02,Mobile Payment,662.15
TRN-10698,1/31/2026, CUST-1345 , STO-03 ,Credit Card,391.5
TRN-10699, 2024-02-17 ,CUST-1165,STO-03,Cash,
 TRN-10700 ,8/29/2025,CUST-1214,STO-03,Credit Card,
TRN-10701,7/12/2024,CUST-1234, STO-01 ,Credit Card,
TRN-10702, 2024-11-21 , CUST-1318 ,STO-04,Credit Card,589
TRN-10703,11/26/2023,CUST-1075,STO-04,Debit Card,174
 TRN-10704 , 2025-07-12 ,CUST-1008,STO-02,,240
 TRN-10705 ,,CUST-1152,STO-01,Credit Card,450
TRN-10706,9/16/2022,CUST-1359,STO-03,,263
,3/24/2023,,STO-04,Debit Card,180
TRN-10708,6/20/2023,,STO-04,Credit Card,265
TRN-10709,2/16/2023,CUST-1302,,Credit Card,368.05
 TRN-10710 ,4/30/2023,CUST-1209,STO-02,Cash,
,8/23/2024,CUST-1054, STO-03 ,Debit Card,330
TRN-10712,5/11/2023,CUST-1381,STO-03,,80
TRN-10713,1/30/2024,CUST-1124,STO-02,Debit Card,190
TRN-10714,3/27/2025,CUST-1238,STO-02,,285
,8/27/2022, CUST-1004 ,STO-03,Credit Card,704
,12/20/2022,CUST-1059,STO-04,Cash,325
TRN-10717,7/17/2023,CUST-1143,STO-01,Credit Card,495
TRN-10718,9/17/2022,CUST-1096,STO-03,Cash,50
TRN-10719,1/2/2025,CUST-1230,STO-03,Cash,224.2
TRN-10720, 2024-09-11 ,CUST-1112,STO-04,Debit Card,467
 TRN-10721 ,9/13/2025,CUST-1093,STO-02,Cash,443.65
TRN-10721,9/13/2025,CUST-1093,STO-02,Cash,443.65
TRN-10723,3/10/2025,CUST-1315,STO-03,Credit Card,371
TRN-10723,3/10/2025,CUST-1315,STO-03,Credit Card,371
TRN-10725,10/7/2025,CUST-1228, STO-03 ,Debit Card,185
TRN-10726,,CUST-1179,#N/A, Credit Card ,85
TRN-10727,7/24/2023,,STO-03,,190
TRN-10728,1/14/2024,CUST-1054,STO-02,,483
,11/3/2023,CUST-1091,STO-01,Debit Card,529
 TRN-10730 ,,CUST-1251,STO-03,,183.6
 TRN-10731 ,8/18/2023, CUST-1279 ,,Cash,238
TRN-10731,8/18/2023,CUST-1279,STO-01,Cash,238
TRN-10733,,CUST-1022,STO-04,Mobile Payment,191.25
TRN-10734,5/24/2025,CUST-1090,STO-02,Credit Card,298
TRN-10735,10/21/2022,CUST-1197, STO-02 ,Cash,210
TRN-10735,10/21/2022,CUST-1197,STO-02,Cash,210
TRN-10737,5/20/2023,CUST-1234,STO-04, Mobile Payment ,55
TRN-10738,8/3/2023,CUST-1101,,Cash,
TRN-10739,11/24/2023,CUST-1254,,Credit Card,171
, 2025-03-07 ,,STO-03,Debit Card,85
TRN-10741, 2023-10-19 ,CUST-1141,STO-04,Debit Card,68
TRN-10742,12/3/2024, CUST-1270 ,,Debit Card,450
TRN-10743,3/28/2024,CUST-1153,STO-03,Debit Card,475
 TRN-10744 ,4/21/2024,CUST-1055, STO-01 ,Cash,
TRN-10745, 2025-09-30 , CUST-1052 ,STO-01,Credit Card,400.5
TRN-10746,,CUST-1053,#N/A,Credit Card,80
TRN-10747,2/14/2025,CUST-1176,STO-03,Debit Card,228
TRN-10748,,CUST-1034,STO-04,Debit Card,165
#N/A,8/29/2025,CUST-1256,STO-02,Debit Card,229.5
TRN-10750,9/17/2023,#N/A,STO-04,Mobile Payment,270
TRN-10750,9/17/2023,CUST-1204,STO-04,Mobile Payment,270
TRN-10752,2/18/2026, CUST-1103 ,STO-01, Credit Card ,42.5
TRN-10753,9/6/2023,CUST-1280,STO-04,Debit Card,408
,#N/A,CUST-1126,STO-03,Cash,165.75
TRN-10755,6/4/2024,CUST-1230,STO-02,Mobile Payment,505.75
TRN-10755,6/4/2024,CUST-1230,STO-02,Mobile Payment,505.75
TRN-10757,2/11/2023,CUST-1067,STO-03,,386
TRN-10757,2/11/2023,CUST-1067,STO-03,Debit Card,386
, 2023-03-17 ,CUST-1181,STO-04,Mobile Payment,384
,6/12/2022,CUST-1137,STO-01,Mobile Payment,513
TRN-10760,6/12/2022,CUST-1137,STO-01,Mobile Payment,513
TRN-10762,12/16/2023,CUST-1294,STO-02,Credit Card,60
TRN-10763,2/3/2024, CUST-1332 ,STO-01,Mobile Payment,58
TRN-10764,11/3/2023,#N/A, STO-02 ,Mobile Payment,378
TRN-10764,11/3/2023,CUST-1111,STO-02,Mobile Payment,378
TRN-10766,4/1/2023,CUST-1268,STO-01,,
 TRN-10767 ,2/3/2026,CUST-1170,STO-01,Cash,
 TRN-10768 ,5/29/2025,CUST-1301,,Debit Card,195
TRN-10769,,CUST-1364,STO-03,Mobile Payment,695
TRN-10770,,CUST-1050,STO-01,Cash,174
TRN-10770,7/21/2023,CUST-1050,STO-01,Cash,174
,, CUST-1357 ,#N/A,Cash,357
TRN-10773,12/28/2023,CUST-1171,STO-03,Credit Card,226
TRN-10773,12/28/2023,CUST-1171,STO-03,Credit Card,226
TRN-10774,8/11/2024,CUST-1213,STO-02,Cash,443
 TRN-10776 , 2024-07-28 ,CUST-1031,STO-02,,204
TRN-10777,9/23/2022,CUST-1280,STO-04, Debit Card ,614.7
TRN-10778,7/12/2024,CUST-1272,STO-01,Credit Card,153
TRN-10778,7/12/2024,CUST-1272,STO-01,Credit Card,153
TRN-10780,2/19/2023,#N/A,STO-01,,451.25
TRN-10781,5/7/2023,CUST-1247,STO-02,Credit Card,654
TRN-10782,7/24/2022,,STO-01,Cash,678
 TRN-10783 ,11/18/2023,CUST-1381,STO-04,Debit Card,635
TRN-10784, 2022-08-13 ,CUST-1227, STO-03 ,Cash,130
TRN-10785,12/16/2025,CUST-1368,STO-04,Debit Card,230
TRN-10785,12/16/2025,CUST-1368,STO-04,Debit Card,230
 TRN-10787 ,2/13/2026,CUST-1393,STO-01,Credit Card,413
TRN-10788,8/17/2025, CUST-1298 ,STO-04, Mobile Payment ,405
TRN-10789, 2023-04-09 , CUST-1172 ,STO-01,Debit Card,361.25
TRN-10790,8/14/2024,,STO-04,Credit Card,448.2
 TRN-10791 ,,CUST-1226,STO-01,Cash,50
TRN-10792,9/20/2024,CUST-1388,STO-03,Credit Card,301.5
TRN-10793,8/31/2022,CUST-1321,STO-02,Mobile Payment,80
TRN-10794,7/10/2023,#N/A,,#N/A,204
TRN-10795,7/17/2022,CUST-1115,STO-04,,401
TRN-10796, 2023-09-26 ,CUST-1111,STO-01,Debit Card,110
TRN-10797,4/25/2024,CUST-1169,STO-02,Cash,116
TRN-10798,4/4/2025,CUST-1101, STO-03 ,Mobile Payment,150
TRN-10799,8/30/2024, CUST-1322 ,STO-02,Debit Card,261.8
TRN-10799,8/30/2024,CUST-1322,STO-02,Debit Card,261.8
 TRN-10801 ,9/16/2023,CUST-1059,STO-03,,50
TRN-10802,11/4/2025,CUST-1266,STO-04,Cash,508.25
TRN-10802,11/4/2025,CUST-1266,STO-04,Cash,508.25
,1/4/2023,CUST-1189, STO-03 ,Credit Card,212.5
TRN-10805,1/11/2025,CUST-1187,STO-02,Debit Card,436
TRN-10805,1/11/2025,CUST-1187,STO-02,Debit Card,436
TRN-10807,5/28/2022,,STO-02,#N/A,458
TRN-10808,,CUST-1057,STO-04,Cash,355.5
TRN-10809,5/30/2025,CUST-1152,STO-01,Credit Card,150
TRN-10810,4/6/2022,CUST-1359,STO-02,Credit Card,519
 TRN-10811 , 2025-12-20 ,CUST-1355,STO-03,Debit Card,189
TRN-10811,12/20/2025,CUST-1355,STO-03,Debit Card,189
TRN-10813,3/16/2025,CUST-1235,STO-01,Credit Card,446.25
TRN-10814,11/4/2025,CUST-1377,STO-01,#N/A,233.1
TRN-10815,3/7/2023,CUST-1150,STO-03,,60
TRN-10816,9/30/2023,CUST-1204,STO-04,Mobile Payment,130
TRN-10817,12/19/2022,CUST-1288,STO-04,Credit Card,314.5
TRN-10818,1/7/2022,CUST-1086,,Cash,704
TRN-10819,10/23/2025,CUST-1021,STO-01,Credit Card,
TRN-10820,11/25/2024, CUST-1140 ,STO-04, Mobile Payment ,332.1
TRN-10821,8/30/2022,#N/A,STO-03, Credit Card ,180
TRN-10822,8/10/2022,CUST-1151,STO-03,Credit Card,590
TRN-10823,6/1/2023,CUST-1281, STO-03 ,Cash,419.9
TRN-10824, 2025-08-22 ,CUST-1291,STO-02,Mobile Payment,566.2
TRN-10825,,CUST-1292,,Credit Card,165
TRN-10826,3/1/2023,CUST-1230,STO-02,#N/A,559
TRN-10827, 2024-04-10 ,CUST-1028,STO-04,Debit Card,140
TRN-10828,11/24/2022,CUST-1188,STO-03,Credit Card,153
TRN-10829,12/26/2024,,STO-02,Mobile Payment,559
TRN-10830,2/9/2023, CUST-1135 ,STO-03,,574
 TRN-10831 ,7/6/2025,CUST-1085,STO-02,Credit Card,646
TRN-10832,11/9/2025,CUST-1282,STO-01,Cash,270.75
TRN-10833,2/25/2022,CUST-1273,STO-04,Mobile Payment,608.4
 TRN-10834 , 2022-11-29 ,CUST-1379,STO-04,Cash,525
TRN-10834,11/29/2022,CUST-1379,STO-04,Cash,525
TRN-10836, 2025-05-01 ,CUST-1189,STO-01, Credit Card ,255
TRN-10837,11/11/2023,CUST-1253,STO-03,Mobile Payment,136
TRN-10838,9/10/2025, CUST-1114 ,STO-01,Cash,650
TRN-10839,12/29/2022,CUST-1134,STO-02,Debit Card,290
TRN-10840,3/23/2022,CUST-1225, STO-02 ,Mobile Payment,261
,2/7/2026,CUST-1123,,Credit Card,235
TRN-10842,2/26/2024,CUST-1308,STO-01,#N/A,612
TRN-10842,2/26/2024,CUST-1308,STO-01,Mobile Payment,612
TRN-10844,3/12/2023,CUST-1292,STO-01, Debit Card ,305.9
TRN-10845,3/23/2024,CUST-1094, STO-03 ,Credit Card,535
, 2024-09-27 ,CUST-1121,STO-01, Cash ,194.65
TRN-10847,2/12/2023,CUST-1193,STO-03,Mobile Payment,554
TRN-10848,8/7/2023,#N/A,STO-03, Debit Card ,450
TRN-10849,,CUST-1134,STO-04, Debit Card ,730
TRN-10849,8/8/2025,CUST-1134,STO-04,Debit Card,730
TRN-10851,11/21/2022,CUST-1277,STO-01,Debit Card,140
TRN-10852,4/10/2023,CUST-1372,STO-03,Cash,499
TRN-10853,11/10/2023,CUST-1083,#N/A,Credit Card,616.55
TRN-10854,2/19/2026,CUST-1181,,Credit Card,520
TRN-10855,2/4/2022,CUST-1327,STO-01,#N/A,247
TRN-10856,,CUST-1083,STO-02, Cash ,417.35
 TRN-10857 ,6/5/2025,CUST-1392,STO-04,Debit Card,
TRN-10858,8/13/2025,CUST-1345,STO-04, Credit Card ,
 TRN-10859 ,5/19/2025,CUST-1094,STO-02,Mobile Payment,573
TRN-10860,1/10/2022,CUST-1150,STO-04,Mobile Payment,335
TRN-10861,12/2/2023,CUST-1161,STO-03, Debit Card ,530
 TRN-10862 ,4/29/2025,CUST-1038, STO-04 ,Debit Card,99
TRN-10863,,CUST-1134, STO-02 ,Mobile Payment,136
,4/1/2025,,STO-04,Debit Card,634
TRN-10865,4/26/2023,CUST-1124,STO-01,Cash,544
TRN-10865,4/26/2023,CUST-1124,STO-01,Cash,544
TRN-10867,2/24/2026,CUST-1265,STO-03, Cash ,450
TRN-10867,2/24/2026,CUST-1265,STO-03,Cash,450
TRN-10868,6/12/2023,CUST-1007,STO-04,Cash,403
TRN-10870,1/11/2026,CUST-1397,STO-03,Debit Card,190.95
TRN-10870,1/11/2026,CUST-1397,STO-03,Debit Card,190.95
TRN-10872, 2025-03-09 ,CUST-1185,STO-04,Debit Card,399
TRN-10873, 2022-05-10 ,, STO-04 ,Debit Card,380
TRN-10874, 2025-01-25 ,CUST-1248, STO-02 ,Credit Card,140
TRN-10875,5/31/2023,CUST-1125,STO-02,Debit Card,240
TRN-10876,8/30/2025,CUST-1339,STO-04,Mobile Payment,110
 TRN-10877 , 2025-09-05 ,CUST-1035,STO-03,Mobile Payment,494
TRN-10878,5/11/2025,CUST-1009,STO-01,Debit Card,264
TRN-10879,5/28/2023,CUST-1356,STO-03,Credit Card,204
#N/A,10/26/2022,CUST-1224,STO-03,Cash,183
 TRN-10881 ,1/16/2022, CUST-1173 ,STO-02,Mobile Payment,468
TRN-10881,1/16/2022,CUST-1173,STO-02,Mobile Payment,468
TRN-10883, 2025-09-01 ,CUST-1365,STO-02,Mobile Payment,165.3
TRN-10884,6/10/2022,CUST-1087,STO-02,Mobile Payment,819
TRN-10885,, CUST-1257 ,STO-04,Credit Card,636
TRN-10885,11/22/2025,CUST-1257,STO-04,Credit Card,636
,5/30/2022,,,Debit Card,161.5
TRN-10888,9/2/2024,CUST-1043,STO-01,Cash,116
TRN-10889,8/2/2024,,STO-03,,
TRN-10890,12/24/2023,CUST-1313,STO-02,,365
TRN-10891,10/13/2024, CUST-1316 ,,Credit Card,447
TRN-10892,1/11/2023,CUST-1019,STO-02,Debit Card,199.5
TRN-10892,1/11/2023,CUST-1019,STO-02,Debit Card,199.5
TRN-10894,,CUST-1194,,,315
TRN-10895,#N/A, CUST-1267 ,STO-01, Debit Card ,315
 TRN-10896 ,9/15/2022,,STO-04,Credit Card,570
 TRN-10897 ,9/20/2024,CUST-1108, STO-03 ,Credit Card,247.5
TRN-10898,1/17/2022, CUST-1317 ,,Cash,715.35
TRN-10899,9/3/2023,CUST-1314,STO-03,Mobile Payment,235
TRN-10900,4/9/2025,CUST-1230, STO-03 ,,415
,8/5/2024,CUST-1394,STO-04,Mobile Payment,638.1
 TRN-10902 ,1/27/2024,CUST-1309,STO-01,Credit Card,68
,7/25/2024,CUST-1262,STO-03, Debit Card ,
TRN-10904,12/9/2024,CUST-1150,STO-04,Debit Card,
,1/25/2022, CUST-1058 ,STO-01,Cash,252
,5/7/2023,CUST-1372,STO-03,Mobile Payment,194.65
TRN-10906,5/7/2023,CUST-1372,STO-03,Mobile Payment,194.65
TRN-10907,3/13/2023,CUST-1023,STO-02,Cash,429
TRN-10909,7/3/2023,CUST-1388,STO-01,,615
TRN-10910,7/11/2025,CUST-1186,STO-02,Credit Card,160
TRN-10911,, CUST-1309 ,STO-04,Cash,407.7
TRN-10912,9/12/2025,CUST-1311, STO-03 ,,365
, 2023-09-24 ,CUST-1268,,Credit Card,360
TRN-10913,9/24/2023,CUST-1268,STO-02,Credit Card,360
TRN-10915,11/7/2023,,,Credit Card,195
TRN-10915,11/7/2023,CUST-1056,STO-02,Credit Card,195
TRN-10916,3/29/2025,CUST-1226,STO-02,Mobile Payment,275
TRN-10918,,CUST-1300,,Mobile Payment,697
TRN-10919,4/20/2024,CUST-1093,STO-01,Debit Card,334
TRN-10919,4/20/2024,CUST-1093,STO-01,Debit Card,334
TRN-10921,10/13/2022,CUST-1109,STO-02,Mobile Payment,228
TRN-10921,10/13/2022,CUST-1109,STO-02,Mobile Payment,228
 TRN-10923 ,1/13/2023,CUST-1232,STO-02,Mobile Payment,
TRN-10924,4/20/2025,CUST-1380,STO-03,Cash,304
TRN-10925,9/25/2025,,STO-03,Debit Card,700
TRN-10926,11/16/2024,CUST-1321,STO-01,,80
 TRN-10927 ,,,STO-03,,600
TRN-10928,,CUST-1085,STO-04,Mobile Payment,318.25
 TRN-10929 , 2023-08-13 ,CUST-1374, STO-02 ,Mobile Payment,490.2
TRN-10930, 2025-01-07 , CUST-1206 , STO-01 ,Debit Card,170
TRN-10931,8/17/2024,CUST-1091,STO-01, Credit Card ,654
TRN-10932,10/11/2023, CUST-1159 ,STO-02,Mobile Payment,360
TRN-10933,10/25/2025,CUST-1022,STO-01,Credit Card,
TRN-10934,8/20/2023,CUST-1208,STO-01,Debit Card,325
TRN-10935,7/28/2023,CUST-1299,STO-01, Cash ,735
TRN-10935,7/28/2023,CUST-1299,STO-01,Cash,735
TRN-10937,#N/A,,STO-01,Mobile Payment,460
,6/25/2024, CUST-1099 ,,Credit Card,360
TRN-10939,10/15/2022,CUST-1399,STO-01,Debit Card,336
TRN-10940,11/4/2024,CUST-1252, STO-04 ,Credit Card,285
,,CUST-1352, STO-04 ,Mobile Payment,735
TRN-10942, 2025-08-11 ,CUST-1379, STO-03 ,Credit Card,475
,7/22/2022,CUST-1359,STO-01,Mobile Payment,296
TRN-10944, 2024-08-26 ,CUST-1333, STO-03 ,Mobile Payment,575
TRN-10945,5/21/2025,CUST-1102,STO-01,,
TRN-10946,1/22/2023,CUST-1151,STO-04,#N/A,245
TRN-10947,6/21/2025,#N/A,STO-04,Debit Card,205
TRN-10947,6/21/2025,CUST-1011,STO-04,Debit Card,205
TRN-10949,4/17/2025,CUST-1243,STO-01,Cash,719
TRN-10950,5/5/2023,CUST-1163,STO-04,Mobile Payment,115
TRN-10950,5/5/2023,CUST-1163,STO-04,Mobile Payment,115
TRN-10951,8/6/2022,CUST-1116,STO-04,Credit Card,250
TRN-10953,6/22/2023,CUST-1339,STO-02,Credit Card,429.25
TRN-10954,,CUST-1077,STO-02,Debit Card,536
TRN-10955,5/24/2023, CUST-1071 ,STO-04,Debit Card,
TRN-10956,12/2/2022,CUST-1068,STO-04, Mobile Payment ,199.5
TRN-10957,4/2/2022,CUST-1052,,Cash,455
TRN-10958, 2025-10-13 ,,STO-03,,527
TRN-10959,10/28/2025,CUST-1326,STO-04,Credit Card,296.4
 TRN-10960 , 2024-04-09 ,CUST-1291,,Credit Card,410
TRN-10961,8/26/2025,CUST-1174,STO-04,Cash,285
TRN-10962,,CUST-1356,STO-03,Mobile Payment,265
TRN-10963,9/30/2024,CUST-1289,STO-03,,290
 TRN-10964 ,2/9/2023,CUST-1345,STO-02, Debit Card ,229.5
TRN-10965,3/1/2022,CUST-1349, STO-01 ,Cash,240
TRN-10966,4/1/2024,CUST-1166,#N/A,Mobile Payment,
TRN-10967,4/25/2025,CUST-1305,STO-02,,425
TRN-10967,4/25/2025,CUST-1305,STO-02,Cash,425
TRN-10968,11/25/2023,CUST-1314,STO-03,Credit Card,580
 TRN-10970 , 2023-08-22 , CUST-1069 ,STO-01,Debit Card,76
 TRN-10971 ,9/21/2022,CUST-1161,STO-02,Debit Card,364
TRN-10972,,CUST-1025,STO-01,Credit Card,306
TRN-10973,,CUST-1158,STO-01,Mobile Payment,325
TRN-10974,6/13/2023,CUST-1287,STO-02,,415
TRN-10974,6/13/2023,CUST-1287,STO-02,Debit Card,415
TRN-10976,7/1/2024,CUST-1236, STO-01 , Mobile Payment ,174
TRN-10977,3/5/2022,CUST-1032,STO-01,Cash,70
TRN-10978,9/28/2024,#N/A,STO-03,Mobile Payment,373.5
TRN-10979,8/25/2022,,,Debit Card,216
TRN-10980,5/22/2022,,STO-01,,253
TRN-10981,10/14/2022,CUST-1197,STO-01,Debit Card,238.5
TRN-10982,4/5/2023,CUST-1391,STO-02,Mobile Payment,246.5
TRN-10983,6/11/2022,CUST-1299,STO-02, Debit Card ,497.8
TRN-10984, 2025-09-21 ,CUST-1018,STO-02,Cash,343
TRN-10985,9/14/2023,CUST-1150,,Mobile Payment,366
#N/A,6/23/2023,CUST-1399,STO-01,Credit Card,686
 TRN-10987 , 2022-02-25 ,CUST-1080,,Debit Card,400.9
TRN-10987,2/25/2022,CUST-1080,STO-01,Debit Card,400.9
TRN-10988,7/10/2022,CUST-1318,STO-01,Credit Card,423
 TRN-10990 ,8/30/2022,CUST-1222,STO-03,Debit Card,190
TRN-10991,1/13/2022,CUST-1119,,Mobile Payment,
,9/8/2023,CUST-1262,STO-02,Mobile Payment,
,,CUST-1177, STO-02 ,,324
 TRN-10994 ,1/1/2023,CUST-1111,, Debit Card ,450.3
,,CUST-1125,STO-02, Mobile Payment ,190
TRN-10996, 2022-04-12 ,CUST-1302,STO-04,Cash,295.2
TRN-10997,4/4/2023,CUST-1202,STO-04, Debit Card ,106.2
TRN-10997,4/4/2023,CUST-1202,STO-04,Debit Card,106.2
TRN-10999,4/28/2025,CUST-1136,,Credit Card,520
TRN-11000,12/20/2025,, STO-03 ,Debit Card,174
